scopus_id,eid,title,references,cited_by
85198902714,2-s2.0-85198902714,A Novel Approach to Design Secured and Privacy Enabled Health Data Linkage System based on Cyber Security Principles,0,0
85184816541,2-s2.0-85184816541,Enhancing Intrusion Detection Through Federated Learning With Enhanced Ghost_BiNet and Homomorphic Encryption,10,10
85192170176,2-s2.0-85192170176,A Mobile/Tablet App-Based Patient Records Management System Using Blockchain,1,1
85176911199,2-s2.0-85176911199,FortiRx: Distributed Ledger Based Verifiable and Trustworthy Electronic Prescription Sharing,3,3
85193586994,2-s2.0-85193586994,Considerations on Digital Forensic Analysis of Medical Devices and Equipment,0,0
85208531627,2-s2.0-85208531627,Enhancing Security and Privacy in Health Care Using Cyber-physical Systems Through Machine Learning,6,6
85197182762,2-s2.0-85197182762,Securing the Future: Harnessing Blockchain's Power Against New-Age Vulnerabilities,3,3
85197531321,2-s2.0-85197531321,"A Systematic Review of Adversarial Machine Learning Attacks, Defensive Controls, and Technologies",25,25
85188893569,2-s2.0-85188893569,"Convergence of Data Analytics, Big Data, and Machine Learning: Applications, Challenges, and Future Direction",11,11
85197348054,2-s2.0-85197348054,Systems Modeling of Trust in AI-Enabled Medical Diagnosis,0,0
85186182545,2-s2.0-85186182545,Hybrid Fusion of Lightweight Security Frameworks Using Data Mining Approach in IoT,1,1
86000023121,2-s2.0-86000023121,Enhanced Cyber-Physical System Security for Next-Generation Healthcare IT Using a Deep Learning Technique Based on Blockchain,0,0
86000628745,2-s2.0-86000628745,Enhancing Cyber-Physical System Security through AI-Driven Intrusion Detection and Blockchain Integration,0,0
105000131416,2-s2.0-105000131416,Optimized Hybrid Approach for Anomaly Detection of DDoS and Network Attacks in IoMT Systems using Autoencoders and TabNet,1,1
85199144925,2-s2.0-85199144925,"A Rapid Review on Software Vulnerabilities and Embedded, Cyber-Physical, and IoT Systems",1,1
85194368351,2-s2.0-85194368351,Internet of Medical Things Security Frameworks for Risk Assessment and Management: A Scoping Review,8,8
85201178881,2-s2.0-85201178881,Performance Comparison of Malware Classification Algorithms using WEKA Tool,0,0
85216396100,2-s2.0-85216396100,Novel Provably Secure and Quantum Resistant Message Authentication Codes (MACs) and Their New Related LWE-Based Key Exchange Protocols (KEPs),0,0
85186748882,2-s2.0-85186748882,Enhancing Security and Privacy in Cyber-Physical Systems: Challenges and Solutions,6,6
85213352552,2-s2.0-85213352552,Performance Analysis of Various Encryption Algorithms for Securing Modules of Educational Chatbot,1,1
85191524018,2-s2.0-85191524018,AI Enhancing Digital Communication in Neurodegenerative Disease Treatment,3,3
85200651520,2-s2.0-85200651520,MIM-ViT: Deepfake Detection Using Masked Image Modelling and Vision Transformer,0,0
105013621850,2-s2.0-105013621850,The Third Generation of Wireless Networks (5G): Preventing Cyberattacks on Essential Services and Preserving Cyberspace,0,0
85192919916,2-s2.0-85192919916,Metaheuristics for Machine Learning: Algorithms and Applications,2,2
85212160048,2-s2.0-85212160048,Enhancing Patient Privacy in Wireless Body Area Networks Using Block Chain and AI-Powered Encryption,1,1
85214658409,2-s2.0-85214658409,Efficient Federated Intrusion Detection in 5G Ecosystem Using Optimized BERT-Based Model,8,8
85199287551,2-s2.0-85199287551,Evaluation of Different Machine Learning Classifiers on New IoT Dataset CICIoT2023,11,11
85182012276,2-s2.0-85182012276,"Ransomware on cyber-physical systems: Taxonomies, case studies, security gaps, and open challenges",44,44
85179729902,2-s2.0-85179729902,Implementation of Secure Health Care Application Using IoT,1,1
85200260923,2-s2.0-85200260923,Guarding the Beats by Defending Resource Depletion Attacks on Implantable Cardioverter Defibrillators,1,1
85187224735,2-s2.0-85187224735,Deep Learning based Intrusion Detection for IoT Networks,4,4
85198521020,2-s2.0-85198521020,Design and Comprehensive Review on Number of Different States of the Art Works Related to Botnet Attack Detection,0,0
85181575843,2-s2.0-85181575843,A Blockchain-Based Collaborative Intrusion Detection Systems Framework,3,3
85205585446,2-s2.0-85205585446,The Impact of Federated Learning on IoT Security: An Empirical Analysis,10,10
85204421936,2-s2.0-85204421936,An Exhaustive Examination of Architectural Methods for Hardware Security Mechanisms in IoT Devices,0,0
105002675615,2-s2.0-105002675615,Data Poisoning Attacks in the Training Phase of Machine Learning Models: A Review,0,0
85210245160,2-s2.0-85210245160,Method for managing IT incidents in critical information infrastructure facilities,6,6
85200365128,2-s2.0-85200365128,A Blockchain and Steganography Based Approach for Storing and Accessing Medical Images,1,1
105009582778,2-s2.0-105009582778,"Exploring Effective Strategies for Combatting Cybercrime and Intersection of IoT, Deep Learning: Legal Standpoints on Progressive Data Analytics",4,4
85193551195,2-s2.0-85193551195,Securing Hybrid Wireless Body Area Networks (HyWBAN): Advancements in Semantic Communications and Jamming Techniques,7,7
85199193396,2-s2.0-85199193396,Deep Learning-based Enhanced Security in Cyber- Physical Systems: A Multi-Attack Perspective,1,1
85217417479,2-s2.0-85217417479,"Enhancing Access Control, Authorization, and Accountability in Cyber-Physical Systems Using Machine Learning",0,0
105002784906,2-s2.0-105002784906,Ethical and Privacy Challenges in Cloud-Based Health Informatics for Digital Health Records,0,0
85217249712,2-s2.0-85217249712,Technological Model for the Prevention of Leaks of Medical Records Based on Blockchain Technology in the Peruvian Health Sector,0,0
85216624501,2-s2.0-85216624501,Phishing in a Pandemic: Hidden Danger of COVID-19,0,0
85200401716,2-s2.0-85200401716,A novel ALM based security framework for block chain in healthcare platform,0,0
85210850279,2-s2.0-85210850279,The era of 5G/LTE Network Integration of Virtual Reality to Revolutionize IT Infrastructure,2,2
85200209037,2-s2.0-85200209037,IoMT-TrafficData: Dataset and Tools for Benchmarking Intrusion Detection in Internet of Medical Things,17,17
85211504390,2-s2.0-85211504390,"Role of Digital Twins, Generative AI, and Extended Reality in Cancer Care; CanConTech, a Human Factors Framework for Technology Connectedness",1,1
85201108343,2-s2.0-85201108343,Statistical Modeling of Ransomware Attacks Trends,0,0
85200708874,2-s2.0-85200708874,Decentralized Defenses: A Framework for 5G IoT Security in Industry 4.0 using Blockchain Crowdsourcing,11,11
85169021159,2-s2.0-85169021159,Securing Public Safety Mission-Critical 5G Communications of Smart Cities,8,8
85185891361,2-s2.0-85185891361,Machine Learning Approaches in Blockchain Technology-Based IoT Security: An Investigation on Current Developments and Open Challenges,11,11
85199494886,2-s2.0-85199494886,Multilevel Database Decomposition Framework,0,0
85193024022,2-s2.0-85193024022,Detecting Anomalies in Attributed Networks Through Sparse Canonical Correlation Analysis Combined With Random Masking and Padding,24,24
85211153732,2-s2.0-85211153732,Machine Learning Vulnerabilities at the Edge: A Study of Multi-stage Gray-box Attacks,0,0
85195369762,2-s2.0-85195369762,Integrating Trustworthy Mechanisms to Support Data and Information Security in Health Sensors,17,17
85198755901,2-s2.0-85198755901,Advancing IoT Security through Federated Learning: A Comprehensive Approach,9,9
85211464343,2-s2.0-85211464343,Investigating the Potential of Self-Supervised Learning in Adversarial Machine Learning,1,1
85174821959,2-s2.0-85174821959,Emerging VM Threat Prediction and Dynamic Workload Estimation for Secure Resource Management in Industrial Clouds,10,10
85193291098,2-s2.0-85193291098,Unified Smart City Domain Model for Central Europe,0,0
85198904168,2-s2.0-85198904168,Revolutionising IoT Network Security By Assessing ML Localisation Techniques Against Jamming Attacks,2,2
105004545766,2-s2.0-105004545766,Investigating The Potential of Self-Supervised Learning in Adversarial Machine Learning,0,0
105002913518,2-s2.0-105002913518,Adaptive Defense Mechanisms Against Zero-Day Attacks in Wireless Sensor Networks,0,0
85207705700,2-s2.0-85207705700,Enhanced Multigrained Scanning-Based Deep Stacking Network for Intrusion Detection in IoMT Networks,3,3
85206014215,2-s2.0-85206014215,A Comprehensive Review on Navigating the Web 3.0 Landscape,5,5
105001903539,2-s2.0-105001903539,"Introduction to One Digital Identity: Strategies, Innovations, and Future Trends",1,1
85197734461,2-s2.0-85197734461,Cyber Security Risk Assessment for Electronic Medical Records (EMRs),0,0
85186670673,2-s2.0-85186670673,X-DeepID: An Explainable Hybrid Deep Learning Method for Enhancing IoT Security with Intrusion Detection,2,2
105003109670,2-s2.0-105003109670,Real-time Anomaly Detection in Cyber-Physical Systems Using Fourier Transform Features and Explainable AI,0,0
85192560729,2-s2.0-85192560729,DNA Steganography: Embedding the Secret Messages Using Glass Stack Method and Detecting Errors Made by Different Attacks,2,2
85191448828,2-s2.0-85191448828,PA-SIE: Pixel-Attack Methodology Factored Selective Image Encryption Scheme for Low Resource Edge Computing Systems,1,1
85189192891,2-s2.0-85189192891,ML-IDS: an efficient ML-enabled intrusion detection system for securing IoT networks and applications,38,38
85208796076,2-s2.0-85208796076,Designing an effective network-based intrusion-detecting system for 5G networks,0,0
85183474542,2-s2.0-85183474542,An application for predicting phishing attacks: A case of implementing a support vector machine learning model,20,20
85148994257,2-s2.0-85148994257,A Comprehensive Review of the State-of-the-Art on Security and Privacy Issues in Healthcare,75,75
85182900598,2-s2.0-85182900598,AN EFFICIENT CYBER SECURITY AND DATA SCIENCE FOR ANALYZING BIG MEDICAL DATA,0,0
85183824012,2-s2.0-85183824012,Quantum innovations at the nexus of biomedical intelligence,0,0
105020299144,2-s2.0-105020299144,A Review of the State of Cybersecurity in the Healthcare Industry and Propose Security Controls,10,10
105019241520,2-s2.0-105019241520,A review on machine learning strategies for real-world engineering applications,14,14
85180544759,2-s2.0-85180544759,"Transformative AI: Responsible, Transparent, and Trustworthy AI Systems",4,4
85182100214,2-s2.0-85182100214,Cutting-edge military applications based on the fusion of artificial intelligence with nanotechnology,0,0
85164320382,2-s2.0-85164320382,Towards insighting cybersecurity for healthcare domains: A comprehensive review of recent practices and trends,159,159
85180551814,2-s2.0-85180551814,Emerging Digital Technologies in Healthcare with a Spotlight on Cybersecurity: A Narrative Review,23,23
85164129990,2-s2.0-85164129990,Cybersecurity considerations for radiology departments involved with artificial intelligence,10,10
85157990547,2-s2.0-85157990547,A quantum trust and consultative transaction-based blockchain cybersecurity model for healthcare systems,52,52
85160854232,2-s2.0-85160854232,Recommender Systems in Cybersecurity,11,11
85172266370,2-s2.0-85172266370,Cyber-susiliency index: A comprehensive resiliency-sustainability-cybersecurity index for healthcare supply chain networks,12,12
85152445581,2-s2.0-85152445581,Framework for cyber risk loss distribution of hospital infrastructure: Bond percolation on mixed random graphs approach,4,4
85164289967,2-s2.0-85164289967,LSO-CSL: Light spectrum optimizer-based convolutional stacked long short term memory for attack detection in IoT-based healthcare applications,29,29
85161637384,2-s2.0-85161637384,"Author Correction: A quantum trust and consultative transaction-based blockchain cybersecurity model for healthcare systems (Scientific Reports, (2023), 13, 1, (7107), 10.1038/s41598-023-34354-x)",1,1
85174028207,2-s2.0-85174028207,"Interprofessional recommendations on behalf of Société française de radiothérapie oncologique for the prevention, protection and management of cyberattacks in radiation oncology",0,0
85177782388,2-s2.0-85177782388,Cybersecurity and privacy in smart bioprinting,16,16
85176382585,2-s2.0-85176382585,Care4U: Integrated healthcare systems based on blockchain,18,18
85176090170,2-s2.0-85176090170,Novel Edge Computing-Based Privacy-Preserving Approach for Smart Healthcare Systems in the Internet of Medical Things,21,21
85175712515,2-s2.0-85175712515,"Machine intelligence and medical cyber-physical system architectures for smart healthcare: Taxonomy, challenges, opportunities, and possible solutions",66,66
85171452007,2-s2.0-85171452007,Secure blockchain assisted Internet of Medical Things architecture for data fusion enabled cancer workflow,24,24
85161324195,2-s2.0-85161324195,A review on big data based on deep neural network approaches,65,65
85162675816,2-s2.0-85162675816,A BERT-based recommender system for secure blockchain-based cyber physical drug supply chain management,12,12
85177979911,2-s2.0-85177979911,Vulnerability of pangolin SARS-CoV-2 lineage assignment to adversarial attack,1,1
85174477459,2-s2.0-85174477459,Information Embedding for Secure Manufacturing: Challenges and Research Opportunities,4,4
85183079042,2-s2.0-85183079042,Navigating the Ethical and Privacy Concerns of Big Data and Machine Learning in Decision Making,4,4
85161633217,2-s2.0-85161633217,Anomaly-based intrusion detection system for IoT application,121,121
85171563562,2-s2.0-85171563562,Resilience against IT attacks in hospitals: Results from an exercise in a German university hospital,4,4
85179779721,2-s2.0-85179779721,Cyber Security's Influence on Smart Cities: Challenges and Solutions,4,4
85179903409,2-s2.0-85179903409,Perspectives on artificial intelligence in times of turbulence: Theoretical background to applications,1,1
85175021689,2-s2.0-85175021689,Billiard based optimization with deep learning driven anomaly detection in internet of things assisted sustainable smart cities,16,16
85180276833,2-s2.0-85180276833,Advancing edge artificial intelligence: System contexts,1,1
85180382218,2-s2.0-85180382218,Assessing the impact of GeoAI in the world of spatial data and energy revolution,0,0
85205748119,2-s2.0-85205748119,Potential applications of AI and IoT collaborative framework for health care,2,2
85178341031,2-s2.0-85178341031,Healthcare Cybersecurity Ethical Concerns during the COVID-19 Global Pandemic: A Rapid Review,4,4
85171480822,2-s2.0-85171480822,Cryptographic evidence-based cybersecurity for smart healthcare systems,14,14
85174750848,2-s2.0-85174750848,Perspectives on Cybersecurity and Plastic Surgery: A Survey of Plastic Surgeons and Scoping Review of the Literature,2,2
85172222603,2-s2.0-85172222603,The Internet of Things in assisted reproduction,5,5
85145396721,2-s2.0-85145396721,Lightweight and efficient privacy-preserving mutual authentication scheme to secure Internet of Things-based smart healthcare,39,39
85177781753,2-s2.0-85177781753,Design and Experimental Assessment of Real-Time Anomaly Detection Techniques for Automotive Cybersecurity,18,18
85176103514,2-s2.0-85176103514,RoboGuard: Enhancing Robotic System Security with Ensemble Learning,1,1
85131521495,2-s2.0-85131521495,Security threats and measures in the Internet of Things for smart city infrastructure: A state of art,59,59
85177730784,2-s2.0-85177730784,Blockchain Protocols and Edge Computing Targeting Industry 5.0 Needs,32,32
85177536974,2-s2.0-85177536974,AI/ML within is auditing and cybersecurity,0,0
85177655236,2-s2.0-85177655236,Blockchain-based cybersecurity in internet of medical things (IoMT)-based assistive systems,7,7
85177691950,2-s2.0-85177691950,Digital health communication with artificial intelligence-based cyber security,8,8
85175668588,2-s2.0-85175668588,"An overview of leadership changes in retail, technology, hospitality, and healthcare post-COVID-19",1,1
85177637133,2-s2.0-85177637133,Secured assistive system (SEAASY),0,0
85177652553,2-s2.0-85177652553,AI-based digital health communication for securing assistive systems,2,2
85182392998,2-s2.0-85182392998,SecHealth: Enhancing EHR Security in Digital Health Transformation,1,1
85182396548,2-s2.0-85182396548,A Comparative Assessment of Threat Identification Methods in EHR Systems,0,0
85176121020,2-s2.0-85176121020,An Approach Towards the Security Management for Sensitive Medical Data in the IoMT Ecosystem,9,9
85177692281,2-s2.0-85177692281,A review of cybersecurity for internet-of-things based on next generation healthcare networks,2,2
85175586544,2-s2.0-85175586544,Enhancing Healthcare Through Telehealth Ecosystems: Impacts and Prospects,2,2
85177683178,2-s2.0-85177683178,"Proceedings of the 4th International Computer Sciences and Informatics Conference, ICSIC 2022",0,0
85177661611,2-s2.0-85177661611,Developing off-chain system interfaces in health and pharmaceutical blockchain applications,0,0
85177743865,2-s2.0-85177743865,AI-Integrated technology for a secure and ethical healthcare ecosystem,68,68
85176590310,2-s2.0-85176590310,"Impact of Blockchain-Digital Twin Technology on Precision Health, Pharmaceutical Industry, and Life Sciences: Conference Proceedings, Conv2X 2023",13,13
85177527104,2-s2.0-85177527104,Change management and cybersecurity in healthcare: Mitigating human factors and risks,1,1
85177529445,2-s2.0-85177529445,The managerial ethical and operational challenges of hospital cybersecurity,4,4
85177517919,2-s2.0-85177517919,Reimagining healthcare: Medical grade and non-medical grade wearables and new cybersecurity risks,0,0
85176330870,2-s2.0-85176330870,Quantum computing techniques assessment and representation,0,0
85153390074,2-s2.0-85153390074,The elephant in the room: cybersecurity in healthcare,70,70
85174040402,2-s2.0-85174040402,"Cybersecurity in Internet of Medical Vehicles: State-of-the-Art Analysis, Research Challenges and Future Perspectives",20,20
85175425510,2-s2.0-85175425510,An Approach Based on Machine Learning for the Cybersecurity of Blockchain-Based Smart Internet of Medical Things (IoMT) Networks,2,2
85167807774,2-s2.0-85167807774,"Artificial intelligence for IoMT security: A review of intrusion detection systems, attacks, datasets and Cloud–Fog–Edge architectures",107,107
85167460862,2-s2.0-85167460862,Forecasting cyber security threats landscape and associated technical trends in telehealth using Bidirectional Encoder Representations from Transformers (BERT),14,14
85153799350,2-s2.0-85153799350,"UHF RFID and NFC Point-of-Care - Architecture, Security, and Implementation",12,12
85147268363,2-s2.0-85147268363,A Secure Ensemble Learning-Based Fog-Cloud Approach for Cyberattack Detection in IoMT,90,90
85174521902,2-s2.0-85174521902,"Electronic Health Records and Cyber Hygiene: A Qualitative Study of the Awareness, Knowledge, and Experience of Physicians in Kuwait",3,3
85165999015,2-s2.0-85165999015,A systematic literature review on wireless security testbeds in the cyber-physical realm,37,37
85165233418,2-s2.0-85165233418,A comprehensive dual-layer architecture for phishing and spam email detection,34,34
85147852802,2-s2.0-85147852802,"A Review on C3I Systems' Security: Vulnerabilities, Attacks, and Countermeasures",15,15
105019094980,2-s2.0-105019094980,SMART CITIES AND THE INTERNET OF THINGS: THE IMPACT OF IT DEVELOPMENTS ON THE DEVELOPMENT OF CITIES AND IMPROVING THE QUALITY OF LIFE,1,1
85175588775,2-s2.0-85175588775,"Management practices for mitigating cybersecurity threats to biotechnology companies, laboratories, and healthcare research organizations",60,60
85175588387,2-s2.0-85175588387,Examining factors that contribute to the planning fallacy in healthcare cybersecurity business continuity planning,0,0
85175589261,2-s2.0-85175589261,"Applied Research Approaches to Technology, Healthcare, and Business",10,10
85174431804,2-s2.0-85174431804,Computational intelligence approach to SoS architecting and analysis,0,0
85204759619,2-s2.0-85204759619,Emerging technologies for digital infrastructure development,0,0
85204757510,2-s2.0-85204757510,Intrusion detection system for the Internet of Medical Things (IoMT),0,0
85141523369,2-s2.0-85141523369,"Survey: Self-Empowered Wireless Sensor Networks Security Taxonomy, Challenges, and Future Research Directions",11,11
85153505118,2-s2.0-85153505118,SUSIC: A Secure User Access Control Mechanism for SDN-Enabled IIoT and Cyber-Physical Systems,36,36
85174431913,2-s2.0-85174431913,"Real-world solutions for diversity, strategic change, and organizational development: Perspectives in healthcare, education, business, and technology",2,2
85172823340,2-s2.0-85172823340,Cybersecurity risks in health data and measures to take,2,2
85140918454,2-s2.0-85140918454,Blockchain-Enabled Cybersecurity Efficient IIOHT Cyber-Physical System for Medical Applications,27,27
85173026937,2-s2.0-85173026937,Cybersecurity and Medical Imaging: A Simulation-Based Approach to DICOM Communication,5,5
85139861551,2-s2.0-85139861551,IRS-Driven Cybersecurity of Healthcare Cyber Physical Systems,14,14
85174245189,2-s2.0-85174245189,Guest Editorial Introduction to the Special Section on AI-Driven Cybersecurity for Healthcare Cyber Physical Systems,0,0
85134216077,2-s2.0-85134216077,RThreatDroid: A Ransomware Detection Approach to Secure IoT Based Healthcare Systems,20,20
85127482501,2-s2.0-85127482501,Design and Testbed Experiments of User Authentication and Key Establishment Mechanism for Smart Healthcare Cyber Physical Systems,24,24
85165102235,2-s2.0-85165102235,Assessing the impact of health information exchange on hospital data breach risk,7,7
85170518133,2-s2.0-85170518133,An Exploratory Study Gathering Security Requirements for the Software Development Process,2,2
85135234385,2-s2.0-85135234385,DeformableGAN: Generating Medical Images with Improved Integrity for Healthcare Cyber Physical Systems,40,40
85133754272,2-s2.0-85133754272,Healthcare Data Security Using Lightweight Protocol for Cyber Physical System,10,10
85178093002,2-s2.0-85178093002,"ChatGPT: opportunities and risks in the fields of medical care, teaching, and research",15,15
85162871138,2-s2.0-85162871138,An Efficient Hybrid Deep Learning Model for Denial of Service Detection in Cyber Physical Systems,52,52
85165249154,2-s2.0-85165249154,"Strengthening KMS Security with Advanced Cryptography, Machine Learning, Deep Learning, and IoT Technologies",8,8
85126706384,2-s2.0-85126706384,An AI-Enabled Hybrid Lightweight Authentication Scheme for Intelligent IoMT Based Cyber-Physical Systems,35,35
85127733369,2-s2.0-85127733369,Cloud-Assisted Secure and Cost-Effective Authenticated Solution for Remote Wearable Health Monitoring System,22,22
85195914746,2-s2.0-85195914746,The business of building and managing a healthcare Practice: Going beyond the basics,1,1
85137576164,2-s2.0-85137576164,Unauthorized and privacy-intrusive human activity watching through Wi-Fi signals: An emerging cybersecurity threat,2,2
85168277117,2-s2.0-85168277117,Human factors in simulation and training: Application and practice,0,0
85168489535,2-s2.0-85168489535,Quantum computing: Application-specific need of the hour: Digital transformation technology and tools: Shaping the future of primary healthcare,3,3
85171350511,2-s2.0-85171350511,Advances of cyber security in the healthcare domain for analyzing data,6,6
85169526972,2-s2.0-85169526972,Generative adversarial networks the future of consumer deep learning? A comprehensive study,4,4
85171327468,2-s2.0-85171327468,KiL 2023 : 3rd International Workshop on Knowledge-infused Learning,3,3
85148719501,2-s2.0-85148719501,Digitization of healthcare sector: A study on privacy and security concerns,224,224
85160757879,2-s2.0-85160757879,IoT-based intrusion detection system for healthcare using RNNBiLSTM deep learning strategy with custom features,18,18
85136689604,2-s2.0-85136689604,Attention-Based Multidimensional Deep Learning Approach for Cross-Architecture IoMT Malware Detection and Classification in Healthcare Cyber-Physical Systems,46,46
85167773370,2-s2.0-85167773370,HealthLock: Blockchain-Based Privacy Preservation Using Homomorphic Encryption in Internet of Things Healthcare Applications,93,93
85171899437,2-s2.0-85171899437,Employing Hybrid ANOVA-RFE with Machine and Deep Learning Models for Enhanced IoT and IIoT Attack Detection and Classification,5,5
85165067101,2-s2.0-85165067101,"Protecting health data in the cloud through steganography: A table-driven, blind method using neural networks and bit-shuffling algorithm",9,9
85147534187,2-s2.0-85147534187,When the lights go down in the delivery room: Lessons from a ransomware attack,2,2
85136227883,2-s2.0-85136227883,Deep learning with metaheuristics based data sensing and encoding scheme for secure cyber physical sensor systems,11,11
85173789790,2-s2.0-85173789790,A NOVEL METHOD TO ENHANCE THE RELIABILITY OF TRANSMISSION OVER SECURED SDWAN OVERLAY,1,1
85176754703,2-s2.0-85176754703,Cybersecurity challenges in the healthcare domain and theroad ahead,0,0
85165688441,2-s2.0-85165688441,Cyber-Physical System and AI Strategies for Detecting Cyber Attacks in Healthcare,9,9
85170389844,2-s2.0-85170389844,Lightweight machine learning for privacy-preserving and secure networked medical devices: The SEPTON project use cases,1,1
85167770458,2-s2.0-85167770458,Artificial intelligence in cyber security,5,5
85141458634,2-s2.0-85141458634,Real-Time Medical Data Security Solution for Smart Healthcare,30,30
85164965937,2-s2.0-85164965937,Cybersecurity for Blockchain-Based IoT Systems: A Review,51,51
85159040366,2-s2.0-85159040366,Internet of Things for diabetics: Identifying adoption issues,8,8
85164262730,2-s2.0-85164262730,Designing an Effective Organizational Culture to Guard Against the Cyber Risks of Emerging Technologies,1,1
85158899613,2-s2.0-85158899613,"Building climate resiliency in a small, rural eastern Ontario hospital from a facilities management perspective",2,2
85165007492,2-s2.0-85165007492,Advancing Dermatological Care: A Comprehensive Narrative Review of Tele-Dermatology and mHealth for Bridging Gaps and Expanding Opportunities beyond the COVID-19 Pandemic,18,18
85165184123,2-s2.0-85165184123,"Review of Cyberattack Implementation, Detection, and Mitigation Methods in Cyber-Physical Systems",37,37
85149364765,2-s2.0-85149364765,A lightweight blockchain-based framework for medical cyber-physical system,14,14
85166402787,2-s2.0-85166402787,Exploring the Landscape of Data Analysis: A Review of Its Application and Impact in Ecuador,12,12
85164231989,2-s2.0-85164231989,Patient-Centric Interoperability and Cybersecurity for Cross-Border Healthcare,2,2
85172120688,2-s2.0-85172120688,Accessible Cybersecurity Education for Engineering Students,2,2
85161394548,2-s2.0-85161394548,Digital safety alarms - Exploring the understandings of the cybersecurity practice in Norwegian municipalities,1,1
85111527833,2-s2.0-85111527833,Lightweight privacy-aware secure authentication scheme for cyber-physical systems in the edge intelligence era,15,15
85163194907,2-s2.0-85163194907,hChain: Blockchain Based Healthcare Data Sharing with Enhanced Security and Privacy Location-Based-Authentication,12,12
85151325436,2-s2.0-85151325436,Integrated cybersecurity methodology and supporting tools for healthcare operational information systems,16,16
85151298110,2-s2.0-85151298110,Analyzing web descriptions of cybersecurity breaches in the healthcare provider sector: A content analytics research method,8,8
85163885187,2-s2.0-85163885187,ID-Based Deniable Authentication Protocol with Key Agreement and Time-Bound Properties for 6G-Based WBAN Healthcare Environments,0,0
85141432335,2-s2.0-85141432335,"Industry 4.0 and healthcare: Context, applications, benefits and challenges",25,25
85161580823,2-s2.0-85161580823,RBEF: Ransomware Efficient Public Blockchain Framework for Digital Healthcare Application,14,14
85142283097,2-s2.0-85142283097,The role of artificial neural network and machine learning in utilizing spatial information,181,181
85141351782,2-s2.0-85141351782,Federated learning based Covid-19 detection,41,41
85153571927,2-s2.0-85153571927,Are current clinical studies on artificial intelligence-based medical devices comprehensive enough to support a full health technology assessment? A systematic review,22,22
85161043170,2-s2.0-85161043170,Hybrid dual-channel convolution neural network (DCCNN) with spider monkey optimization (SMO) for cyber security threats detection in internet of things,21,21
85181483760,2-s2.0-85181483760,"Blockchain-Enabled Hyperledger Fabric to Secure Data Transfer Mechanism for Medical Cyber-Physical System: Overview, Issues, and Challenges",1,1
85159759312,2-s2.0-85159759312,MedSecurance Project: Advanced Securityfor-Safety Assurance for Medical Device IoT (IoMT),4,4
85144780812,2-s2.0-85144780812,Lightweight Meta-Learning BotNet Attack Detection,21,21
85160286908,2-s2.0-85160286908,Trends in cybercrime during the COVID-19 pandemic,4,4
85153675475,2-s2.0-85153675475,A systematic review of multi perspectives on human cybersecurity behavior,58,58
85160321252,2-s2.0-85160321252,Resilient Security Framework Using TNN and Blockchain for IoMT,35,35
85195020150,2-s2.0-85195020150,Digital identity: healthcare's path forward,0,0
85137212568,2-s2.0-85137212568,Challenges and vulnerability evaluation of smart cities in IoT device based on cybersecurity mechanism,10,10
85160290430,2-s2.0-85160290430,"The Artificial Intelligence in Teledermatology: A Narrative Review on Opportunities, Perspectives, and Bottlenecks",22,22
85142757987,2-s2.0-85142757987,Hybrid cryptographic approach to enhance the mode of key management system in cloud environment,49,49
85160439719,2-s2.0-85160439719,An Improved Mutual Information Feature Selection Technique for Intrusion Detection Systems in the Internet of Medical Things,53,53
85149855726,2-s2.0-85149855726,Cyber attack detection in healthcare data using cyber-physical system with optimized algorithm,31,31
85164021031,2-s2.0-85164021031,A Survey of Using Machine Learning in IoT Security and the Challenges Faced by Researchers,17,17
85202269710,2-s2.0-85202269710,Digital twin driven intelligent systems and emerging metaverse,20,20
85156245176,2-s2.0-85156245176,Blockchain-Assisted Cybersecurity for the Internet of Medical Things in the Healthcare Industry,25,25
85153770033,2-s2.0-85153770033,Quantum Computing and Machine Learning for Cybersecurity: Distributed Denial of Service (DDoS) Attack Detection on Smart Micro-Grid,43,43
85156103994,2-s2.0-85156103994,Optimal Graph Convolutional Neural Network-Based Ransomware Detection for Cybersecurity in IoT Environment,14,14
85161367592,2-s2.0-85161367592,Cloud-based Detection of Malware and Software Privacy Threats in Internet of Things using Deep Learning Approach,2,2
85160455058,2-s2.0-85160455058,NeuroVerse: neurosurgery in the era of Metaverse and other technological breakthroughs,11,11
85152641339,2-s2.0-85152641339,Energy Analysis-Based Cyber Attack Detection by IoT with Artificial Intelligence in a Sustainable Smart City,25,25
85152317150,2-s2.0-85152317150,Managing Security of Healthcare Data for a Modern Healthcare System,87,87
85156259504,2-s2.0-85156259504,Analysis of IoT Security Challenges and Its Solutions Using Artificial Intelligence,136,136
85153773939,2-s2.0-85153773939,PbDinEHR: A Novel Privacy by Design Developed Framework Using Distributed Data Storage and Sharing for Secure and Scalable Electronic Health Records Management,21,21
85149415389,2-s2.0-85149415389,A Security-Enhanced and Privacy-Preserving Certificateless Aggregate Signcryption Scheme-Based Artificial Neural Network in Wireless Medical Sensor Network,10,10
85130513786,2-s2.0-85130513786,TrIDS: an intelligent behavioural trust based IDS for smart healthcare system,11,11
85148351691,2-s2.0-85148351691,The crippling effects of a cyberattack at an academic level 1 trauma center: An orthopedic perspective,4,4
85150863495,2-s2.0-85150863495,SPHA-VC: Secure passengers health assessment via vehicular communications,3,3
